accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1068,0.3004,0.2160434287090144,1,6,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1804,0.4348,0.31267357510846727,5,6,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2216,0.4944,0.35734592586911473,20,6,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.228,0.5152,0.3691922455572661,50,6,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1052,0.3016,0.21786045380783067,1,7,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1924,0.4196,0.3150081921077658,5,7,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2212,0.5044,0.3603884214430574,20,7,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2252,0.5212,0.3679441442534369,50,7,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.086,0.2508,0.18855831193946054,1,8,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1724,0.4324,0.3071553343825093,5,8,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2164,0.5056,0.35403989362919724,20,8,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2256,0.5288,0.369282507631132,50,8,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1088,0.3008,0.2197304448536434,1,9,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.17,0.4292,0.30433153712981215,5,9,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2108,0.4884,0.34714675035911086,20,9,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2176,0.516,0.36072436313265605,50,9,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.104,0.2844,0.20994004340777825,1,0,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1772,0.4196,0.3045347523457944,5,0,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2076,0.4836,0.3446073238222803,20,0,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2256,0.5216,0.36920996203713247,50,0,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1048,0.316,0.22011795412407228,1,1,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.162,0.408,0.2915029838143078,5,1,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2088,0.4992,0.34941996245913803,20,1,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2244,0.5052,0.3651400241736307,50,1,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1236,0.2988,0.22589080760904895,1,2,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.166,0.418,0.29982624266284436,5,2,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2204,0.5024,0.35845362664070474,20,2,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2252,0.5252,0.3712217450386872,50,2,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0904,0.2752,0.19878754007526078,1,3,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1512,0.4104,0.28780542169132,5,3,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2016,0.4968,0.3460993141301462,20,3,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2152,0.5292,0.3658495810179081,50,3,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1012,0.2812,0.20638835803775296,1,4,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1684,0.4188,0.2978344509165149,5,4,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2124,0.4908,0.35250217048893034,20,4,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2328,0.5192,0.371698425552499,50,4,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0892,0.262,0.1904619997685125,1,5,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.164,0.4176,0.29274665140923506,5,5,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1992,0.4744,0.3378396464678837,20,5,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2104,0.5032,0.35579312921595485,50,5,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1048,0.3044,0.21603987729561044,1,6,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1768,0.432,0.3093656173471118,5,6,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2176,0.4872,0.353526596509451,20,6,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.224,0.5104,0.3657498861383726,50,6,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1052,0.3004,0.21649208328867495,1,7,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1936,0.4196,0.31443877576125684,5,7,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2268,0.5024,0.3621237401510053,20,7,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2224,0.5128,0.36557037855074564,50,7,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0884,0.2568,0.18974337999284896,1,8,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.17,0.4276,0.3051284832128096,5,8,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2128,0.4996,0.35124964964883565,20,8,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2236,0.5252,0.3677622285765099,50,8,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.106,0.2988,0.2181660124856903,1,9,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.164,0.4268,0.2999807391943218,5,9,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2124,0.4868,0.34612794574394257,20,9,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2164,0.512,0.3592424474082826,50,9,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.106,0.2944,0.2150267588258432,1,0,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1928,0.458,0.32719509280978215,5,0,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2328,0.5252,0.3719731278730171,20,0,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2496,0.5524,0.39694662826203847,50,0,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1188,0.3156,0.2296812597594221,1,1,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1772,0.4456,0.31439746693230586,5,1,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.232,0.5412,0.3786128371342292,20,1,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2544,0.5468,0.3976544780478684,50,1,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1184,0.3148,0.22836012396987804,1,2,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1772,0.4512,0.3163241156762853,5,2,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2472,0.5344,0.3865335247217612,20,2,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2544,0.5636,0.40370790403240997,50,2,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.092,0.2896,0.20756800649255114,1,3,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1716,0.442,0.3107360526196327,5,3,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.224,0.532,0.37460088217747045,20,3,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.23,0.5656,0.3890446783153788,50,3,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.106,0.2928,0.2167096062605895,1,4,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1812,0.446,0.31508815173161575,5,4,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.236,0.526,0.38002458804829925,20,4,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2588,0.5616,0.40256248838190634,50,4,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0916,0.2544,0.19350540485918583,1,5,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.184,0.4556,0.31854108241594953,5,5,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.222,0.5112,0.36571758439449825,20,5,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2372,0.5484,0.38756543661787746,50,5,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1156,0.3408,0.234790102314958,1,6,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1876,0.4696,0.328982465097596,5,6,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2392,0.532,0.3812407685335142,20,6,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2544,0.552,0.4005983905629008,50,6,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1024,0.3068,0.21817707818700413,1,7,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2004,0.4512,0.3314828108030977,5,7,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2452,0.5508,0.38910295860833305,20,7,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2532,0.5668,0.39987645267732486,50,7,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0884,0.2604,0.19173198045570408,1,8,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1788,0.4588,0.3215606413161477,5,8,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.236,0.5348,0.3789845095241971,20,8,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2412,0.5572,0.39441203281607085,50,8,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1084,0.3084,0.22157809194219516,1,9,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.19,0.4588,0.32503567270267497,5,9,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2304,0.5312,0.3718374836633286,20,9,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2504,0.5488,0.3935739238665047,50,9,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1064,0.2956,0.21547709838755855,1,0,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1932,0.4544,0.32679394937775924,5,0,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2304,0.5176,0.3696833489022107,20,0,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2472,0.5528,0.39286599611401307,50,0,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1144,0.3164,0.2269265251506134,1,1,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1776,0.4488,0.3132153095836359,5,1,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2232,0.5356,0.3731148358376549,20,1,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2484,0.548,0.3932574975349376,50,1,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1084,0.306,0.2217737602773601,1,2,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1824,0.4472,0.31871738701454666,5,2,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2408,0.5368,0.3833463891662872,20,2,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2548,0.5536,0.40062390147088184,50,2,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0892,0.2916,0.20602004561464368,1,3,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1652,0.4408,0.3067742455136,5,3,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2224,0.5276,0.37056878985562886,20,3,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2288,0.5612,0.3851725447181124,50,3,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1036,0.2944,0.2137896193717636,1,4,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1788,0.4424,0.3126910468701781,5,4,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.228,0.5228,0.3718392196783792,20,4,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.256,0.5552,0.3987466112626834,50,4,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0876,0.2484,0.1899994572293891,1,5,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.172,0.4468,0.3094430489082542,5,5,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2244,0.5084,0.36578278501720674,20,5,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2412,0.5372,0.38745458447592934,50,5,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.116,0.3436,0.23605847612910597,1,6,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1808,0.4632,0.32322544474361226,5,6,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.236,0.5228,0.3775501317340851,20,6,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2476,0.5464,0.3937763155106902,50,6,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.108,0.3112,0.22189880519797858,1,7,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1964,0.4568,0.33117694514159546,5,7,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2452,0.54,0.38780608645741665,20,7,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.254,0.5608,0.4001691740793619,50,7,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0868,0.2632,0.19197662709338195,1,8,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1748,0.4572,0.3180370329424689,5,8,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2368,0.5264,0.37736381865465146,20,8,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2508,0.5464,0.39493415322159253,50,8,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1072,0.3016,0.21918814867380906,1,9,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1908,0.4584,0.3261330277141023,5,9,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2256,0.5168,0.36746513004940085,20,9,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2472,0.5512,0.3913830363471594,50,9,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1128,0.2988,0.2194669521994992,1,0,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1928,0.4516,0.32298062334875843,5,0,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2252,0.5124,0.3658286806854997,20,0,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2508,0.5424,0.39111617487635614,50,0,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1156,0.3184,0.2284414324479657,1,1,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1736,0.452,0.30893328307450374,5,1,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2292,0.5248,0.3736108545370389,20,1,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.244,0.5336,0.3883962046642936,50,1,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1128,0.3004,0.22253928306257573,1,2,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.186,0.4544,0.32131940704783435,5,2,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.242,0.5284,0.3836689189964486,20,2,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2456,0.5516,0.3953189340090683,50,2,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0856,0.2852,0.20008218714021245,1,3,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1608,0.4384,0.3028671925283594,5,3,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.226,0.5164,0.37009665592302704,20,3,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.236,0.554,0.3865464424970387,50,3,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0956,0.2832,0.20425781303232915,1,4,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.176,0.4412,0.3103731570995709,5,4,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.226,0.512,0.3687483597166777,20,4,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2456,0.5496,0.39237010258287364,50,4,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0768,0.232,0.17899581710782225,1,5,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1716,0.4384,0.3082274043651009,5,5,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2272,0.508,0.3664856795438177,20,5,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2372,0.536,0.3821344559397501,50,5,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1148,0.344,0.23547596819150218,1,6,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1752,0.4612,0.3166168716071167,5,6,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2356,0.5188,0.37561805695281936,20,6,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.242,0.5488,0.3908959346258217,50,6,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1016,0.3064,0.21526842423165368,1,7,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1848,0.4504,0.321766141984952,5,7,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2424,0.528,0.3827827933219271,20,7,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2508,0.5492,0.3967778927144521,50,7,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0848,0.2608,0.19028360722548449,1,8,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1744,0.4452,0.3138519698846278,5,8,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2296,0.5212,0.37305255356032346,20,8,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2452,0.5444,0.3915097557714606,50,8,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.104,0.3044,0.215630526393628,1,9,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.1844,0.4512,0.31868153774435365,5,9,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2128,0.5184,0.3591167455577268,20,9,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.2364,0.5472,0.38413959130705927,50,9,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
0.0916,0.2624,0.19513607622280696,1,0,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1516,0.3776,0.27512552594274237,5,0,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1664,0.44,0.30666214844365847,20,0,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.178,0.47,0.32499705575680865,50,0,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0868,0.2692,0.19715856286263944,1,1,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1356,0.3736,0.2648131934628258,5,1,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1716,0.4588,0.3165446172948579,20,1,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.176,0.4672,0.32248514305261405,50,1,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0976,0.2724,0.20088718423307442,1,2,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1464,0.4024,0.2807935686679132,5,2,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1728,0.4628,0.3186175030680996,20,2,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1876,0.4752,0.33091641852923365,50,2,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.07,0.2544,0.17870458899005018,1,3,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1316,0.3836,0.2673534264347825,5,3,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.164,0.452,0.30911043904928415,20,3,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1732,0.4756,0.32220773539102354,50,3,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0848,0.2668,0.19420258177301222,1,4,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1288,0.3964,0.2641739107410205,5,4,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1724,0.4476,0.3124988357873614,20,4,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1864,0.4724,0.32837867126987585,50,4,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0656,0.2336,0.1695604678762562,1,5,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1424,0.3916,0.27159501069722125,5,5,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1748,0.4352,0.3100346115159904,20,5,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1892,0.456,0.32447357087538164,50,5,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0928,0.278,0.200151769151659,1,6,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.146,0.402,0.2773731545230142,5,6,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.18,0.4536,0.3180553502114568,20,6,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1908,0.4592,0.32669379189948566,50,6,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0904,0.2812,0.20038337730892067,1,7,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1284,0.398,0.26491518235194383,5,7,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.176,0.452,0.315172696149162,20,7,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.4636,0.328871125743519,50,7,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.07,0.2464,0.1765961462281156,1,8,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1376,0.4048,0.2746373504228829,5,8,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1724,0.4504,0.31273203286170603,20,8,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1864,0.4624,0.3261828640562468,50,8,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0932,0.2936,0.20465583597105994,1,9,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1536,0.4068,0.2859805173155148,5,9,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1676,0.4476,0.30666348432607593,20,9,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1768,0.46,0.3197457430837653,50,9,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0896,0.2624,0.19360765396535096,1,0,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1524,0.3824,0.27824420946684547,5,0,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1736,0.4468,0.3100279250335661,20,0,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1712,0.4736,0.3210460273655221,50,0,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0908,0.2772,0.20318662084403227,1,1,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.144,0.384,0.2731133317449027,5,1,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1704,0.4624,0.3160603877605235,20,1,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.18,0.4668,0.3238178928928446,50,1,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1048,0.2732,0.2054115997652074,1,2,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.15,0.4068,0.28080040757056995,5,2,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.17,0.4596,0.31418193052772997,20,2,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.18,0.4716,0.3247737620944811,50,2,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.076,0.258,0.18411698571636237,1,3,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1464,0.3872,0.2775248664360459,5,3,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1656,0.454,0.3112162797575076,20,3,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1772,0.4724,0.32324853175757073,50,3,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0884,0.2728,0.1958362481265366,1,4,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.132,0.3896,0.2644866506184319,5,4,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1736,0.4468,0.3122443423142933,20,4,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.184,0.4648,0.32767105894450615,50,4,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0728,0.2396,0.17550286538676438,1,5,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1412,0.3944,0.27121973222532253,5,5,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1756,0.428,0.3099088170926851,20,5,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1876,0.4456,0.32312023540367174,50,5,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.09,0.278,0.19791309111463817,1,6,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1408,0.4044,0.2749694296636571,5,6,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1828,0.4504,0.3178801843044555,20,6,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.186,0.4552,0.32525052884457983,50,6,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.086,0.28,0.1978432427775486,1,7,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1372,0.4,0.27115821231841547,5,7,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1784,0.4548,0.31938227421843257,20,7,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.184,0.4652,0.32582093967633036,50,7,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0768,0.2532,0.18227500836014304,1,8,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
