accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1776,0.4472,0.3108902344178032,20,0,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1952,0.4656,0.3302941431324636,50,0,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0712,0.2168,0.16457415822705934,1,1,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1236,0.3412,0.24543181414329765,5,1,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1788,0.4316,0.31148162689747866,20,1,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1956,0.4716,0.3336513110770557,50,1,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0656,0.1912,0.15125576751388484,1,2,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1428,0.3772,0.26712437249766446,5,2,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.18,0.4384,0.3135333695751918,20,2,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1996,0.4664,0.332422690959228,50,2,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0548,0.1836,0.14462400464459443,1,3,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.126,0.3428,0.2434108247296023,5,3,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1892,0.4296,0.3168455978593184,20,3,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.2024,0.472,0.33748706399315387,50,3,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.072,0.2152,0.163075215843513,1,4,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.13,0.3456,0.2495919821808666,5,4,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1708,0.4408,0.3054557867813798,20,4,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1952,0.478,0.33216353635839113,50,4,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0572,0.1992,0.14654391089158925,1,5,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1236,0.342,0.2441892545857372,5,5,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.18,0.4348,0.30954311957014036,20,5,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1928,0.4624,0.3271442579422566,50,5,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.062,0.2216,0.15839127035064762,1,6,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1376,0.3668,0.25975174772956955,5,6,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1908,0.4296,0.31825063210806287,20,6,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.2044,0.4564,0.33245103951528737,50,6,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0684,0.2248,0.163979883819657,1,7,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1172,0.35,0.2397967045665228,5,7,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1628,0.4224,0.2938745345514134,20,7,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.184,0.4648,0.3197642980263389,50,7,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0768,0.236,0.1749743600376827,1,8,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1284,0.3672,0.2522202463046209,5,8,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1712,0.4392,0.3043724071443095,20,8,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1864,0.4652,0.3217091907707287,50,8,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0668,0.232,0.16691448724724317,1,9,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.138,0.3684,0.2610633522843762,5,9,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1712,0.4292,0.3036466545317138,20,9,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1936,0.4456,0.3229124592971069,50,9,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0644,0.208,0.15784028031363215,1,0,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.12,0.328,0.23798475473066816,5,0,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.166,0.4328,0.2979471903723605,20,0,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1852,0.4536,0.3189250474467942,50,0,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0728,0.2088,0.16336541425352966,1,1,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3228,0.23604044013304074,5,1,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.162,0.4172,0.2963741765193196,20,1,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1868,0.4588,0.32456603575420506,50,1,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0688,0.1832,0.15537862913196565,1,2,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1424,0.356,0.2592950683556752,5,2,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1736,0.4228,0.3023699476486944,20,2,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1928,0.4468,0.32387239662294004,50,2,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0536,0.1916,0.14697843354766094,1,3,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1188,0.3348,0.23788399302502253,5,3,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1816,0.4276,0.3094861978576691,20,3,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1896,0.4548,0.324097737499934,50,3,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0636,0.2124,0.15669252116580595,1,4,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1336,0.3368,0.24759705907218582,5,4,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1664,0.418,0.2971430651329277,20,4,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1812,0.4552,0.31872982315206744,50,4,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0544,0.188,0.14401490335416053,1,5,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1212,0.3368,0.23782357437929635,5,5,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1704,0.4148,0.29860966093663316,20,5,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1844,0.434,0.31339550057907495,50,5,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.058,0.1996,0.15199983627201977,1,6,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1156,0.3532,0.2421958658066176,5,6,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1764,0.4224,0.30423963102301,20,6,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.192,0.4428,0.3199024467709009,50,6,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0644,0.2104,0.1592782697581784,1,7,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1092,0.3344,0.2306803244705599,5,7,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1608,0.3992,0.28841525615031216,20,7,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1776,0.4588,0.3135338916807523,50,7,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0736,0.2344,0.17219868190136242,1,8,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.118,0.3496,0.24153054272740396,5,8,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.168,0.4224,0.2973335086906789,20,8,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1844,0.4412,0.31721417138618324,50,8,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0692,0.2324,0.16871495271684356,1,9,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1288,0.3572,0.25048168028594575,5,9,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.166,0.4172,0.2950852268711134,20,9,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1884,0.436,0.31640726280627895,50,9,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0628,0.2152,0.15973246247236972,1,0,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1224,0.3304,0.23824338239111112,5,0,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1644,0.43,0.2968390209512946,20,0,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.184,0.4448,0.31736823879709536,50,0,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.068,0.2084,0.16021414350717975,1,1,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1168,0.3292,0.23516308103306033,5,1,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.16,0.42,0.29274179073634166,20,1,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1872,0.4608,0.3237412485893448,50,1,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0664,0.1868,0.1532259677419001,1,2,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1348,0.3524,0.2544446511404683,5,2,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1688,0.4176,0.29840461652403244,20,2,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1872,0.4448,0.31874400837086386,50,2,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0552,0.1904,0.1478366166062622,1,3,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1196,0.334,0.23596210588395547,5,3,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.178,0.4216,0.30585189216695086,20,3,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1876,0.4504,0.3200801509088142,50,3,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0624,0.21,0.15646009469997216,1,4,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1344,0.3344,0.24645630607137722,5,4,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1644,0.4244,0.2955293981293322,20,4,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1856,0.4556,0.3187213454519691,50,4,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.054,0.186,0.14430095040254678,1,5,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1136,0.3304,0.23040223140540125,5,5,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1704,0.4168,0.29796615822375433,20,5,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1884,0.4316,0.31460015688518167,50,5,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0616,0.2012,0.15234156244317507,1,6,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1264,0.358,0.24990611504869034,5,6,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1744,0.4212,0.3015190746658859,20,6,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.19,0.4412,0.318210133307418,50,6,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0652,0.2112,0.15793957015685622,1,7,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1,0.3316,0.22353591355501617,5,7,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1568,0.4,0.2832259538181137,20,7,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1804,0.4456,0.3118160158163815,50,7,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0724,0.2332,0.17082900715192215,1,8,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1184,0.3488,0.24162293026799847,5,8,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1652,0.42,0.29378893677222784,20,8,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1784,0.4436,0.3114731480739052,50,8,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0716,0.2288,0.1707648099886459,1,9,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1248,0.3532,0.2481854667202032,5,9,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1608,0.4136,0.29036208020080134,20,9,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1876,0.4368,0.31387565241855514,50,9,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0652,0.2152,0.15958534472285743,1,0,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1172,0.312,0.22869536207224797,5,0,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1564,0.3956,0.28138674524801904,20,0,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1664,0.4208,0.29739789728039234,50,0,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.066,0.2044,0.15700622129290293,1,1,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1088,0.3076,0.22355413877679425,5,1,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1508,0.3936,0.2775855871490389,20,1,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1712,0.4316,0.30404079183114985,50,1,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.07,0.2008,0.15745787044908374,1,2,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1292,0.3352,0.24333652535556502,5,2,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1596,0.3912,0.2819678709899573,20,2,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1704,0.418,0.2986027745347619,50,2,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0532,0.184,0.14376981124931051,1,3,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1152,0.3264,0.22999394865628686,5,3,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1532,0.4012,0.28239695359254213,20,3,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1716,0.4304,0.3011119237384935,50,3,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.066,0.214,0.1588971779448703,1,4,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1256,0.3132,0.23479846077915198,5,4,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1564,0.3952,0.2792475568710449,20,4,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1744,0.4244,0.3024132050240105,50,4,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0536,0.1864,0.14210358056208944,1,5,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1092,0.308,0.22070718526579258,5,5,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1572,0.3868,0.2800892409902003,20,5,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.17,0.402,0.29152887263228006,50,5,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0696,0.2052,0.15971133309222052,1,6,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1152,0.3372,0.2350263473923409,5,6,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1636,0.3968,0.2849273948605352,20,6,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1792,0.4188,0.30159073288277477,50,6,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.06,0.1984,0.1513778713434046,1,7,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1056,0.314,0.22158482803708407,5,7,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1424,0.3768,0.26612047721793686,20,7,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.164,0.414,0.2896326884285162,50,7,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0672,0.2192,0.16480199504292362,1,8,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1144,0.3364,0.23160645709112218,5,8,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1556,0.3788,0.2765655733430264,20,8,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1672,0.4096,0.29314716320079653,50,8,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0764,0.2276,0.17030043627692268,1,9,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1176,0.3352,0.23700282233821748,5,9,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.146,0.382,0.27263066412877085,20,9,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1772,0.4056,0.2961051162203745,50,9,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.06,0.21,0.15399498984177248,1,0,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1048,0.2964,0.21393031933301376,5,0,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1364,0.3648,0.258656200233131,20,0,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.148,0.3792,0.2725684603479519,50,0,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0624,0.1948,0.1493243519277148,1,1,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0996,0.296,0.21152685675249883,5,1,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1284,0.3672,0.2532633133637816,20,1,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1516,0.4008,0.2788571144494099,50,1,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0684,0.1996,0.15559989358632167,1,2,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1128,0.3112,0.22516648564276434,5,2,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.142,0.3556,0.2599589261042572,20,2,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1544,0.3804,0.27680623325912707,50,2,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.048,0.176,0.13536244245715964,1,3,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.102,0.316,0.21442791685401802,5,3,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1384,0.3776,0.26375146399728094,20,3,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1476,0.3976,0.2753106241766841,50,3,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0636,0.2036,0.15358279406570968,1,4,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1108,0.2972,0.21932121663126322,5,4,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1408,0.372,0.26123139331899836,20,4,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1548,0.4012,0.28010974472504185,50,4,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0548,0.1804,0.13877665781266318,1,5,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.094,0.2868,0.20324244800696353,5,5,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1468,0.3712,0.26513054995004054,20,5,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1512,0.3788,0.27151603162646093,50,5,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0688,0.2004,0.15582910685503457,1,6,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0992,0.3136,0.21734557075820543,5,6,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1432,0.37,0.2627534092961031,20,6,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1548,0.3916,0.2769320358241481,50,6,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0548,0.1984,0.14791638329382087,1,7,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0952,0.2968,0.2070604224359552,5,7,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.13,0.3512,0.24925656475587385,20,7,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1492,0.3808,0.2703705705971621,50,7,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0644,0.2108,0.1574492588727159,1,8,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1036,0.3176,0.21893409263111652,5,8,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.134,0.3512,0.25293930125670827,20,8,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1504,0.378,0.2705896285110364,50,8,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0732,0.2148,0.16328685819432537,1,9,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.108,0.31,0.22252046121945615,5,9,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1312,0.3556,0.25158104446758955,20,9,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1516,0.3788,0.27129615743121543,50,9,layer3.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0612,0.2068,0.15219169137748306,1,0,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0988,0.2876,0.20648405127703845,5,0,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1308,0.3416,0.24641991081620845,20,0,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1356,0.3612,0.25555762903871,50,0,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0532,0.1924,0.14122239727765082,1,1,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0956,0.284,0.2046718058339849,5,1,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1192,0.3416,0.23820724579274688,20,1,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1352,0.376,0.25982345159214637,50,1,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.062,0.1884,0.1473962570410583,1,2,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1036,0.2996,0.21257414407098205,5,2,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1256,0.3348,0.24277279613066435,20,2,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1364,0.364,0.25795557513306006,50,2,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0452,0.174,0.13165064574397733,1,3,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0964,0.2924,0.20518679985502794,5,3,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1248,0.3532,0.24730879128258157,20,3,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1392,0.372,0.2610306236596932,50,3,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0568,0.1948,0.14655732906585614,1,4,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.098,0.28,0.20509206062009125,5,4,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
