accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1056,0.3148,0.22218938755798445,50,8,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.0572,0.1724,0.1383960055417774,1,9,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.0704,0.24,0.17594836900769803,5,9,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.1004,0.2864,0.20838640230238084,20,9,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.116,0.3036,0.22540560424245087,50,9,layer4.2.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.0544,0.1808,0.14281895789774232,1,0,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1,0.2616,0.19986559895865197,5,0,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.114,0.316,0.2284037634686066,20,0,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.13,0.3316,0.24319586752670105,50,0,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0596,0.2032,0.1521343704388588,1,1,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1096,0.3012,0.22073754699182813,5,1,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1296,0.3384,0.24582300665605122,20,1,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1336,0.348,0.25258839365836977,50,1,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0568,0.2068,0.14977144454679625,1,2,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1008,0.2752,0.2068004472555183,5,2,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.13,0.3268,0.24221072152972806,20,2,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.134,0.3488,0.250102580299518,50,2,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0648,0.2052,0.1560148809341436,1,3,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1108,0.2836,0.21486490931868607,5,3,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.126,0.326,0.23805158816711533,20,3,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1232,0.3324,0.2388145567509242,50,3,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0532,0.1988,0.14867070829556653,1,4,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0968,0.2652,0.19993607488189347,5,4,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.124,0.3216,0.23836055417111016,20,4,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1304,0.352,0.25157357508757033,50,4,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0468,0.1756,0.1345872161583855,1,5,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0788,0.2744,0.1924208149127829,5,5,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1196,0.3192,0.23166077316738834,20,5,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1284,0.3312,0.2406481320172633,50,5,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0496,0.1868,0.14254300701173664,1,6,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1024,0.2916,0.2120828203610836,5,6,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1376,0.3412,0.24950714434762203,20,6,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1428,0.3444,0.25546434594645734,50,6,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.056,0.1904,0.14688453136819146,1,7,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1048,0.278,0.21006605031179987,5,7,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1296,0.3312,0.24173040475726967,20,7,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.132,0.3344,0.24357806578747376,50,7,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0584,0.1876,0.14811257653940665,1,8,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1036,0.2884,0.21274161471345623,5,8,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1364,0.3356,0.2477794945333338,20,8,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1372,0.3352,0.250626294454499,50,8,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0528,0.2,0.14567393714478669,1,9,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1008,0.2908,0.2095545133409189,5,9,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.124,0.336,0.23849049389188004,20,9,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1368,0.3296,0.24797794553238228,50,9,layer1.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0584,0.1876,0.14831726912602755,1,0,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0912,0.266,0.19581661588703414,5,0,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1172,0.3168,0.22981729918612495,20,0,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1264,0.334,0.24260918875763993,50,0,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0644,0.1876,0.15390277549587444,1,1,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1148,0.3068,0.22450264069448236,5,1,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1404,0.3356,0.2511487497291322,20,1,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1388,0.3504,0.2566469422072671,50,1,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0576,0.2084,0.15199510317971035,1,2,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0992,0.2828,0.2089871645478469,5,2,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1244,0.3304,0.23970918141192424,20,2,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1404,0.3432,0.25256497546280204,50,2,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0628,0.1892,0.15120238816476936,1,3,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1112,0.2896,0.2147877038023224,5,3,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.134,0.3304,0.24278885989229707,20,3,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1288,0.3352,0.2443158596733534,50,3,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0576,0.2064,0.1537057884597176,1,4,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0968,0.2596,0.19903882314180646,5,4,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1316,0.33,0.2438857449194721,20,4,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1316,0.3488,0.2533317182550414,50,4,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0484,0.1728,0.13620332157424384,1,5,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0864,0.2812,0.1984400838798667,5,5,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.124,0.3144,0.23513920200664493,20,5,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.128,0.3376,0.2433830134087431,50,5,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0512,0.1852,0.14263789528014878,1,6,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1048,0.304,0.21543685309552635,5,6,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1432,0.3368,0.25168470393299097,20,6,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1464,0.3436,0.2600403352073659,50,6,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0584,0.1988,0.15012813205744927,1,7,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1072,0.2836,0.21247544235935265,5,7,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.132,0.3384,0.24403841067328338,20,7,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1336,0.3452,0.24714134484191935,50,7,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.058,0.1752,0.1440295984925845,1,8,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1,0.2872,0.20825009621527343,5,8,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1324,0.344,0.247578982349429,20,8,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1476,0.3416,0.25812508325715733,50,8,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0528,0.19,0.14357320436863663,1,9,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.102,0.2912,0.21069061399542208,5,9,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.13,0.3392,0.2430217458360917,20,9,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.136,0.3404,0.2489762956066506,50,9,layer1.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0632,0.1972,0.1538268233383027,1,0,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1128,0.2976,0.22048460247798812,5,0,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1296,0.3468,0.24931173379269872,20,0,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.142,0.3692,0.2632724301008916,50,0,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0648,0.2108,0.15866111938207375,1,1,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1268,0.3164,0.23737850590185758,5,1,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.144,0.37,0.26333616449442565,20,1,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1532,0.3812,0.2758525642687818,50,1,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0632,0.2012,0.15378325927910244,1,2,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.112,0.2992,0.22239574084229022,5,2,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1472,0.348,0.2620926419778961,20,2,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1568,0.3612,0.27334734409202904,50,2,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0656,0.2016,0.15791160771171203,1,3,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1172,0.3024,0.22453009404273172,5,3,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1408,0.356,0.25934344006456383,20,3,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1436,0.3676,0.26425323080211555,50,3,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0536,0.2092,0.15444225490515884,1,4,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1048,0.2796,0.21067465237546695,5,4,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1436,0.356,0.2600489898061554,20,4,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.152,0.3748,0.27578315088887057,50,4,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0548,0.1768,0.14205750698965258,1,5,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0972,0.306,0.2170243627167301,5,5,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.132,0.35,0.250669463028581,20,5,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1472,0.3608,0.26415970390462146,50,5,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0544,0.2052,0.15134778212154573,1,6,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1212,0.3204,0.2344131604949177,5,6,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1488,0.3668,0.26765958314464144,20,6,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.16,0.376,0.27726620571467797,50,6,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0608,0.204,0.15392828032931194,1,7,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1176,0.3116,0.2264843329225148,5,7,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.144,0.3652,0.2623600401824667,20,7,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1428,0.3672,0.26361565312167207,50,7,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0568,0.1956,0.14777829696467093,1,8,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1144,0.3104,0.2269840322288968,5,8,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1456,0.37,0.2657068473825699,20,8,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.162,0.3696,0.2757726897425,50,8,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0572,0.2028,0.15248773420841324,1,9,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1068,0.3124,0.2178151506778194,5,9,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1316,0.3588,0.25213047480109013,20,9,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.154,0.3688,0.2693889304450226,50,9,layer1.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0592,0.2072,0.15373817561583236,1,0,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1208,0.3196,0.2330373496370168,5,0,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1372,0.3624,0.26021658591327756,20,0,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.152,0.3856,0.27806282963272216,50,0,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0752,0.2208,0.1684533070721073,1,1,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.122,0.3208,0.2342577915498422,5,1,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1636,0.3744,0.28098955882270327,20,1,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1636,0.4056,0.28965902292332524,50,1,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.064,0.1872,0.15176317837143433,1,2,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1232,0.3148,0.23278418757948607,5,2,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1576,0.3632,0.27347310496206445,20,2,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1644,0.4008,0.28711333154707447,50,2,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0612,0.212,0.15638203926096095,1,3,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1152,0.316,0.22646811882660253,5,3,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1536,0.378,0.27513586314179794,20,3,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1532,0.3976,0.2805203260483977,50,3,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0652,0.2236,0.16359244275420048,1,4,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.108,0.2904,0.21666011669458826,5,4,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.148,0.3824,0.2714403978894775,20,4,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1612,0.4192,0.2929217609818339,50,4,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0548,0.1824,0.14341638162390305,1,5,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1064,0.3092,0.22103651548740605,5,5,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1456,0.3568,0.26358147998575465,20,5,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1596,0.3856,0.2803314184721048,50,5,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0656,0.2296,0.16478273696225867,1,6,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1216,0.3276,0.23617567077637291,5,6,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1524,0.3748,0.27421468859514464,20,6,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1656,0.396,0.28906891601187523,50,6,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0652,0.2116,0.15919660504795866,1,7,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.13,0.3316,0.23944680992935183,5,7,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1568,0.3912,0.2769689306849472,20,7,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1632,0.4076,0.28893494676267995,50,7,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0672,0.2064,0.1570566442997546,1,8,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1144,0.3232,0.22937426691329865,5,8,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1588,0.392,0.2813631701286948,20,8,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1616,0.3988,0.2854521383982038,50,8,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0768,0.2148,0.1683052028026605,1,9,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1152,0.3112,0.22505953241453713,5,9,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1348,0.3536,0.25601094730206714,20,9,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1492,0.392,0.27560757851004647,50,9,layer2.0.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0624,0.2032,0.15633835619602993,1,0,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1108,0.3144,0.2252419869297819,5,0,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1372,0.3556,0.2563356904345425,20,0,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1444,0.3796,0.26945204118258964,50,0,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0756,0.2296,0.1705980310299491,1,1,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1224,0.3124,0.230666441068261,5,1,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1564,0.3636,0.2715833108048248,20,1,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1604,0.3944,0.28390204463310614,50,1,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0584,0.1868,0.14716662824517637,1,2,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.118,0.314,0.2275070650923938,5,2,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.154,0.3568,0.2688202115645505,20,2,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1604,0.3964,0.28329867712990114,50,2,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0664,0.21,0.1593030793314078,1,3,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1192,0.2984,0.2260384245174776,5,3,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1476,0.3648,0.26516250947660264,20,3,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.154,0.3808,0.27479251188534887,50,3,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0716,0.2224,0.16773106326968115,1,4,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1056,0.2836,0.21274804311272869,5,4,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1424,0.3804,0.26568442715549384,20,4,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1512,0.4016,0.28219321148405563,50,4,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0512,0.1812,0.14100249231147924,1,5,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1096,0.2964,0.21916073477338965,5,5,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1448,0.348,0.2583574078033224,20,5,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1508,0.3772,0.27105171550557744,50,5,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.062,0.2208,0.1617017446259811,1,6,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1288,0.3236,0.23755460547196125,5,6,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1532,0.3656,0.27202663568954577,20,6,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1624,0.3832,0.28222769039924894,50,6,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0656,0.2032,0.1569575744163505,1,7,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1276,0.326,0.23633638171869753,5,7,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1468,0.378,0.26707898432977817,20,7,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1588,0.386,0.2825752049085716,50,7,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.062,0.1944,0.15270552822500563,1,8,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.108,0.312,0.22259837272933883,5,8,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1536,0.3836,0.2752606232601481,20,8,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1644,0.3868,0.2835136819591869,50,8,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0712,0.2164,0.16223590800981094,1,9,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1064,0.3008,0.21907943960597587,5,9,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.142,0.3432,0.2559728550535852,20,9,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1528,0.3788,0.27153417009600694,50,9,layer2.1.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0624,0.2088,0.15561396529792598,1,0,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1128,0.3152,0.22644196658573643,5,0,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1348,0.362,0.25574625041393767,20,0,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1428,0.3804,0.2711073383037025,50,0,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0808,0.2352,0.17448299251832866,1,1,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1184,0.3224,0.22982325358349745,5,1,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1544,0.3724,0.27336514174320564,20,1,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1536,0.3964,0.2820290844374191,50,1,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0588,0.1884,0.14806566653383735,1,2,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1252,0.3136,0.2327170337151441,5,2,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.146,0.3588,0.26522306613973967,20,2,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1616,0.396,0.2825994334119928,50,2,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0644,0.2116,0.15791466624426517,1,3,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1228,0.3044,0.23041932494102108,5,3,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1536,0.3664,0.2705089225543073,20,3,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1576,0.3816,0.27883998096892604,50,3,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0704,0.2284,0.16855013754672227,1,4,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.108,0.2896,0.21552617562757195,5,4,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1436,0.378,0.2678955854654963,20,4,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1568,0.4,0.28556627172870536,50,4,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0508,0.1864,0.14182963443303903,1,5,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1116,0.2956,0.2192773814420836,5,5,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1364,0.3536,0.2542767139016946,20,5,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1536,0.3836,0.27382178761901343,50,5,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0672,0.2148,0.1647820102377278,1,6,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1284,0.33,0.23905010040049082,5,6,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.156,0.3688,0.27449014508744674,20,6,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1636,0.3888,0.2839131650568979,50,6,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0664,0.2108,0.15847796321873456,1,7,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1296,0.3208,0.23869814020568933,5,7,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.146,0.3716,0.2644824496250226,20,7,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1584,0.3852,0.2825829340138776,50,7,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0668,0.1992,0.1551799117886854,1,8,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.108,0.3144,0.223468992614308,5,8,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1588,0.388,0.27841693298497516,20,8,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1616,0.3944,0.2832401521179683,50,8,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0704,0.2088,0.162403345267243,1,9,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1104,0.3016,0.22014773070959004,5,9,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.146,0.3472,0.2592441420936623,20,9,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1576,0.3756,0.27589768009790255,50,9,layer2.2.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0704,0.2184,0.16418509571481077,1,0,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1192,0.3376,0.23745950904183633,5,0,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1484,0.382,0.27172538350679254,20,0,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1492,0.3956,0.27963662153493835,50,0,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0776,0.226,0.1704822190997198,1,1,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1232,0.326,0.23735545945769423,5,1,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1584,0.378,0.2801307643159611,20,1,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1612,0.4196,0.29465461339834287,50,1,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.0692,0.2052,0.16163302349500572,1,2,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
0.1244,0.322,0.2349775324334752,5,2,layer2.3.relu,ResNet50,Reshading,Supervised,Taskonomy
