layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layers.9.1.layers.5,9.761694762499548,69.0,3.4034709704262602,MNASNet13,D,Untrained,PyTorch
layers.9.2.layers.5,9.761694834739066,69.0,3.402326962771702,MNASNet13,D,Untrained,PyTorch
layers.10.0.layers.5,8.96906534020966,44.0,11.46143924927034,MNASNet13,D,Untrained,PyTorch
layers.10.1.layers.5,8.96906512797308,44.0,11.468298221104888,MNASNet13,D,Untrained,PyTorch
layers.10.2.layers.5,8.969065196942841,44.0,11.46886777221616,MNASNet13,D,Untrained,PyTorch
layers.11.0.layers.5,8.969064919789462,44.0,11.468551852096141,MNASNet13,D,Untrained,PyTorch
layers.11.1.layers.5,8.969064710585073,44.0,11.483652498555754,MNASNet13,D,Untrained,PyTorch
layers.12.0.layers.5,7.983023851885364,19.0,15.311714144434719,MNASNet13,D,Untrained,PyTorch
layers.12.1.layers.5,7.983023680157667,19.0,15.322147921925804,MNASNet13,D,Untrained,PyTorch
layers.12.2.layers.5,7.983023742894603,19.0,15.287168911493946,MNASNet13,D,Untrained,PyTorch
layers.12.3.layers.5,7.983023508425008,19.0,15.293051069551371,MNASNet13,D,Untrained,PyTorch
layers.13.0.layers.5,7.983023269471387,19.0,15.3019448307734,MNASNet13,D,Untrained,PyTorch
layers.16,7.983023146015726,19.0,15.29018430051092,MNASNet13,D,Untrained,PyTorch
trunk_output.block1.block1-0.activation,11.481933437136547,99.0,1.1619943683319598,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block2.block2-0.activation,11.001615195267055,84.0,1.2411974173249762,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block2.block2-1.activation,11.001614849718383,84.0,1.2411974207268532,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-0.activation,11.040527510723798,58.0,5.437932031797685,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-1.activation,11.040527141978375,58.0,5.434906819216309,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-2.activation,11.04052677322753,58.0,5.437552546907875,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-3.activation,11.040526404471285,58.0,5.436737905576607,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-4.activation,11.040526035709645,58.0,5.435666238297766,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-5.activation,11.040525666942616,58.0,5.437374334545165,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block3.block3-6.activation,11.040525298170174,58.0,5.439988767933584,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-0.activation,8.71564341568507,25.0,12.654743290446447,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-1.activation,8.715643135474462,25.0,12.658342935121722,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-2.activation,8.715642855225909,25.0,12.659477658941839,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-3.activation,8.715642574973222,25.0,12.659228909083906,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-4.activation,8.715642294716448,25.0,12.656905083783458,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-5.activation,8.715642014455566,25.0,12.659012037443697,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-6.activation,8.715641734190587,25.0,12.657852512827063,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-7.activation,8.715641453921481,25.0,12.64874771743301,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-8.activation,8.715641173648283,25.0,12.660610234528443,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-9.activation,8.71564089337098,25.0,12.658067014780835,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-10.activation,8.715640613089553,25.0,12.660802373926813,RegNet_400mf,D,Untrained,PyTorch
trunk_output.block4.block4-11.activation,8.715640337323004,25.0,12.65974976608266,RegNet_400mf,D,Untrained,PyTorch
layer1.0.relu,12.078037301132566,77.0,1.2101933153113895,ResNeXt50,D,Untrained,PyTorch
layer1.1.relu,12.078036906812695,77.0,1.2101933191437482,ResNeXt50,D,Untrained,PyTorch
layer1.2.relu,12.078036515912713,77.0,1.2101933235600577,ResNeXt50,D,Untrained,PyTorch
layer2.0.relu,11.611599083468851,71.0,1.275557830176586,ResNeXt50,D,Untrained,PyTorch
layer2.1.relu,11.611598708237764,71.0,1.2755578342125715,ResNeXt50,D,Untrained,PyTorch
layer2.2.relu,11.611598333001222,71.0,1.275557838248603,ResNeXt50,D,Untrained,PyTorch
layer2.3.relu,11.61159795775922,71.0,1.2755578422846812,ResNeXt50,D,Untrained,PyTorch
layer3.0.relu,11.72482780919383,54.0,5.458037931663032,ResNeXt50,D,Untrained,PyTorch
layer3.1.relu,11.72482742604229,54.0,5.461365778304835,ResNeXt50,D,Untrained,PyTorch
layer3.2.relu,11.724827042885195,54.0,5.45808221517547,ResNeXt50,D,Untrained,PyTorch
layer3.3.relu,11.724826659483705,54.0,5.4606903588149125,ResNeXt50,D,Untrained,PyTorch
layer3.4.relu,11.724826278515929,54.0,5.460501853717269,ResNeXt50,D,Untrained,PyTorch
layer3.5.relu,11.724825897542624,54.0,5.459786594710733,ResNeXt50,D,Untrained,PyTorch
layer4.0.relu,9.381808233228451,25.0,12.670769795697883,ResNeXt50,D,Untrained,PyTorch
layer4.1.relu,9.381807938420467,25.0,12.675038320832195,ResNeXt50,D,Untrained,PyTorch
layer4.2.relu,9.381807643608187,25.0,12.672965173304034,ResNeXt50,D,Untrained,PyTorch
