n,variance,init
579,0.00311963701485498,Eig|a_-2|v_1|stdev_1.0
580,0.0031050563319853374,Eig|a_-2|v_1|stdev_1.0
581,0.003095816647618214,Eig|a_-2|v_1|stdev_1.0
582,0.0030827427845809183,Eig|a_-2|v_1|stdev_1.0
583,0.0030668156546181696,Eig|a_-2|v_1|stdev_1.0
584,0.0030563661943816284,Eig|a_-2|v_1|stdev_1.0
585,0.0030419873815201257,Eig|a_-2|v_1|stdev_1.0
586,0.0030359776473966884,Eig|a_-2|v_1|stdev_1.0
587,0.003016527893937464,Eig|a_-2|v_1|stdev_1.0
588,0.0029976652184423008,Eig|a_-2|v_1|stdev_1.0
589,0.00297965399206765,Eig|a_-2|v_1|stdev_1.0
590,0.002971646372510505,Eig|a_-2|v_1|stdev_1.0
591,0.0029452379216055894,Eig|a_-2|v_1|stdev_1.0
592,0.0029136151796765974,Eig|a_-2|v_1|stdev_1.0
593,0.0029017919726198357,Eig|a_-2|v_1|stdev_1.0
594,0.002884970749947308,Eig|a_-2|v_1|stdev_1.0
595,0.002878957958912071,Eig|a_-2|v_1|stdev_1.0
596,0.002870425505256,Eig|a_-2|v_1|stdev_1.0
597,0.0028511187063618476,Eig|a_-2|v_1|stdev_1.0
598,0.002839199571705088,Eig|a_-2|v_1|stdev_1.0
599,0.0028181342588658996,Eig|a_-2|v_1|stdev_1.0
600,0.002803625467644264,Eig|a_-2|v_1|stdev_1.0
601,0.002782796992781206,Eig|a_-2|v_1|stdev_1.0
602,0.0027744688112674686,Eig|a_-2|v_1|stdev_1.0
603,0.0027615601646920336,Eig|a_-2|v_1|stdev_1.0
604,0.0027455697471390995,Eig|a_-2|v_1|stdev_1.0
605,0.0027434361475932928,Eig|a_-2|v_1|stdev_1.0
606,0.0027276458470775716,Eig|a_-2|v_1|stdev_1.0
607,0.0027185254510693475,Eig|a_-2|v_1|stdev_1.0
608,0.002692530515795556,Eig|a_-2|v_1|stdev_1.0
609,0.002678682661948156,Eig|a_-2|v_1|stdev_1.0
610,0.002657122588590142,Eig|a_-2|v_1|stdev_1.0
611,0.002640658568410431,Eig|a_-2|v_1|stdev_1.0
612,0.0026313156600594025,Eig|a_-2|v_1|stdev_1.0
613,0.0026300341356190857,Eig|a_-2|v_1|stdev_1.0
614,0.0026071797837827378,Eig|a_-2|v_1|stdev_1.0
615,0.002594946134536097,Eig|a_-2|v_1|stdev_1.0
616,0.002581485618826813,Eig|a_-2|v_1|stdev_1.0
617,0.002570879877400132,Eig|a_-2|v_1|stdev_1.0
618,0.002540578540407058,Eig|a_-2|v_1|stdev_1.0
619,0.0025373500715702648,Eig|a_-2|v_1|stdev_1.0
620,0.0025339007551091067,Eig|a_-2|v_1|stdev_1.0
621,0.0025158543996296966,Eig|a_-2|v_1|stdev_1.0
622,0.002497862387666405,Eig|a_-2|v_1|stdev_1.0
623,0.002493862650388557,Eig|a_-2|v_1|stdev_1.0
624,0.0024855978237242156,Eig|a_-2|v_1|stdev_1.0
625,0.0024659743124608945,Eig|a_-2|v_1|stdev_1.0
626,0.0024576686915675832,Eig|a_-2|v_1|stdev_1.0
627,0.002450280533181214,Eig|a_-2|v_1|stdev_1.0
628,0.0024305736326383372,Eig|a_-2|v_1|stdev_1.0
629,0.002425581084193023,Eig|a_-2|v_1|stdev_1.0
630,0.002417644737762791,Eig|a_-2|v_1|stdev_1.0
631,0.002402498817483855,Eig|a_-2|v_1|stdev_1.0
632,0.002394762913840437,Eig|a_-2|v_1|stdev_1.0
633,0.0023842678726880965,Eig|a_-2|v_1|stdev_1.0
634,0.0023697886763216465,Eig|a_-2|v_1|stdev_1.0
635,0.002360127657956473,Eig|a_-2|v_1|stdev_1.0
636,0.0023536728860992567,Eig|a_-2|v_1|stdev_1.0
637,0.0023332679250866414,Eig|a_-2|v_1|stdev_1.0
638,0.0023235530991306376,Eig|a_-2|v_1|stdev_1.0
639,0.0023020128327714737,Eig|a_-2|v_1|stdev_1.0
640,0.0022907632181322617,Eig|a_-2|v_1|stdev_1.0
641,0.0022800784579338797,Eig|a_-2|v_1|stdev_1.0
642,0.002272355741483118,Eig|a_-2|v_1|stdev_1.0
643,0.0022543146346504337,Eig|a_-2|v_1|stdev_1.0
644,0.002245629019898511,Eig|a_-2|v_1|stdev_1.0
645,0.002227507426041445,Eig|a_-2|v_1|stdev_1.0
646,0.00221430061435942,Eig|a_-2|v_1|stdev_1.0
647,0.0022082816796526418,Eig|a_-2|v_1|stdev_1.0
648,0.002203887144029598,Eig|a_-2|v_1|stdev_1.0
649,0.0021836544014802676,Eig|a_-2|v_1|stdev_1.0
650,0.00217159562182627,Eig|a_-2|v_1|stdev_1.0
651,0.0021662940425362285,Eig|a_-2|v_1|stdev_1.0
652,0.002148178383317396,Eig|a_-2|v_1|stdev_1.0
653,0.002141584801810118,Eig|a_-2|v_1|stdev_1.0
654,0.0021381237360118717,Eig|a_-2|v_1|stdev_1.0
655,0.0021137709774958617,Eig|a_-2|v_1|stdev_1.0
656,0.0021047445955980596,Eig|a_-2|v_1|stdev_1.0
657,0.0021014982406168067,Eig|a_-2|v_1|stdev_1.0
658,0.0020853964279374717,Eig|a_-2|v_1|stdev_1.0
659,0.0020747863504081573,Eig|a_-2|v_1|stdev_1.0
660,0.002062978469664262,Eig|a_-2|v_1|stdev_1.0
661,0.0020526252564243455,Eig|a_-2|v_1|stdev_1.0
662,0.00204628046495178,Eig|a_-2|v_1|stdev_1.0
663,0.002034368368222506,Eig|a_-2|v_1|stdev_1.0
664,0.0020240530762957913,Eig|a_-2|v_1|stdev_1.0
665,0.002017022584406563,Eig|a_-2|v_1|stdev_1.0
666,0.0020097072908607716,Eig|a_-2|v_1|stdev_1.0
667,0.0019960915304591148,Eig|a_-2|v_1|stdev_1.0
668,0.001982833781163097,Eig|a_-2|v_1|stdev_1.0
669,0.0019710659933100546,Eig|a_-2|v_1|stdev_1.0
670,0.001962367503993328,Eig|a_-2|v_1|stdev_1.0
671,0.001951977660755753,Eig|a_-2|v_1|stdev_1.0
672,0.001946942398514742,Eig|a_-2|v_1|stdev_1.0
673,0.0019434909673355222,Eig|a_-2|v_1|stdev_1.0
674,0.0019347743542585095,Eig|a_-2|v_1|stdev_1.0
675,0.0019272663227707207,Eig|a_-2|v_1|stdev_1.0
676,0.0019162363992880557,Eig|a_-2|v_1|stdev_1.0
677,0.001898590122794193,Eig|a_-2|v_1|stdev_1.0
678,0.0018868182209127468,Eig|a_-2|v_1|stdev_1.0
679,0.0018805279946823314,Eig|a_-2|v_1|stdev_1.0
680,0.0018672280168331814,Eig|a_-2|v_1|stdev_1.0
681,0.001859811260481926,Eig|a_-2|v_1|stdev_1.0
682,0.0018567883266766955,Eig|a_-2|v_1|stdev_1.0
683,0.0018457709286920192,Eig|a_-2|v_1|stdev_1.0
684,0.0018322986470133676,Eig|a_-2|v_1|stdev_1.0
685,0.0018236389562224992,Eig|a_-2|v_1|stdev_1.0
686,0.0018139047184935822,Eig|a_-2|v_1|stdev_1.0
687,0.001802261998965437,Eig|a_-2|v_1|stdev_1.0
688,0.0018001577551293789,Eig|a_-2|v_1|stdev_1.0
689,0.0017866880524867936,Eig|a_-2|v_1|stdev_1.0
690,0.0017683287955055894,Eig|a_-2|v_1|stdev_1.0
691,0.0017659779910869742,Eig|a_-2|v_1|stdev_1.0
692,0.0017464582053756759,Eig|a_-2|v_1|stdev_1.0
693,0.0017418409886538033,Eig|a_-2|v_1|stdev_1.0
694,0.0017293386097231652,Eig|a_-2|v_1|stdev_1.0
695,0.0017246023144648706,Eig|a_-2|v_1|stdev_1.0
696,0.0017210872939994312,Eig|a_-2|v_1|stdev_1.0
697,0.00171007707142171,Eig|a_-2|v_1|stdev_1.0
698,0.0017043855521531217,Eig|a_-2|v_1|stdev_1.0
699,0.0017025651384747105,Eig|a_-2|v_1|stdev_1.0
700,0.0016908058282451063,Eig|a_-2|v_1|stdev_1.0
701,0.0016792728917175103,Eig|a_-2|v_1|stdev_1.0
702,0.0016683754433639568,Eig|a_-2|v_1|stdev_1.0
703,0.001657654058819081,Eig|a_-2|v_1|stdev_1.0
704,0.0016569014631926397,Eig|a_-2|v_1|stdev_1.0
705,0.001646251815082034,Eig|a_-2|v_1|stdev_1.0
706,0.001638772442417805,Eig|a_-2|v_1|stdev_1.0
707,0.0016194477371476645,Eig|a_-2|v_1|stdev_1.0
708,0.0016148307551322092,Eig|a_-2|v_1|stdev_1.0
709,0.0016142560323963659,Eig|a_-2|v_1|stdev_1.0
710,0.0016064801544668544,Eig|a_-2|v_1|stdev_1.0
711,0.001591674978683912,Eig|a_-2|v_1|stdev_1.0
712,0.001582423183058007,Eig|a_-2|v_1|stdev_1.0
713,0.001579755357953215,Eig|a_-2|v_1|stdev_1.0
714,0.0015729375420525068,Eig|a_-2|v_1|stdev_1.0
715,0.0015692306779257524,Eig|a_-2|v_1|stdev_1.0
716,0.0015576142186845732,Eig|a_-2|v_1|stdev_1.0
717,0.001552722428960417,Eig|a_-2|v_1|stdev_1.0
718,0.0015471256173155748,Eig|a_-2|v_1|stdev_1.0
719,0.0015331338132520702,Eig|a_-2|v_1|stdev_1.0
720,0.0015177149067187097,Eig|a_-2|v_1|stdev_1.0
721,0.001507508190392588,Eig|a_-2|v_1|stdev_1.0
722,0.0014985817903066018,Eig|a_-2|v_1|stdev_1.0
723,0.0014948165814983743,Eig|a_-2|v_1|stdev_1.0
724,0.0014875166968083984,Eig|a_-2|v_1|stdev_1.0
725,0.001478877496010119,Eig|a_-2|v_1|stdev_1.0
726,0.001475713404442976,Eig|a_-2|v_1|stdev_1.0
727,0.001466408710152197,Eig|a_-2|v_1|stdev_1.0
728,0.0014535195113189658,Eig|a_-2|v_1|stdev_1.0
729,0.0014487509062618917,Eig|a_-2|v_1|stdev_1.0
730,0.001443860553353193,Eig|a_-2|v_1|stdev_1.0
731,0.001439657251370262,Eig|a_-2|v_1|stdev_1.0
732,0.0014273280611221228,Eig|a_-2|v_1|stdev_1.0
733,0.0014243797494765547,Eig|a_-2|v_1|stdev_1.0
734,0.001414704548258745,Eig|a_-2|v_1|stdev_1.0
735,0.001401205511886308,Eig|a_-2|v_1|stdev_1.0
736,0.0013935862589672277,Eig|a_-2|v_1|stdev_1.0
737,0.0013901667488430487,Eig|a_-2|v_1|stdev_1.0
738,0.0013810888444270924,Eig|a_-2|v_1|stdev_1.0
739,0.0013740261185366536,Eig|a_-2|v_1|stdev_1.0
740,0.0013662927932217947,Eig|a_-2|v_1|stdev_1.0
741,0.0013556606241665226,Eig|a_-2|v_1|stdev_1.0
742,0.00135010852460375,Eig|a_-2|v_1|stdev_1.0
743,0.0013460336302536793,Eig|a_-2|v_1|stdev_1.0
744,0.0013425798525564894,Eig|a_-2|v_1|stdev_1.0
745,0.0013328703505858734,Eig|a_-2|v_1|stdev_1.0
746,0.0013235468474722168,Eig|a_-2|v_1|stdev_1.0
747,0.0013159588238311408,Eig|a_-2|v_1|stdev_1.0
748,0.0013126731410064419,Eig|a_-2|v_1|stdev_1.0
749,0.0013014084460248247,Eig|a_-2|v_1|stdev_1.0
750,0.0012964760189480946,Eig|a_-2|v_1|stdev_1.0
751,0.00128474029444525,Eig|a_-2|v_1|stdev_1.0
752,0.001274479127033595,Eig|a_-2|v_1|stdev_1.0
753,0.0012706671448518782,Eig|a_-2|v_1|stdev_1.0
754,0.0012689071774209374,Eig|a_-2|v_1|stdev_1.0
755,0.0012594850080270548,Eig|a_-2|v_1|stdev_1.0
756,0.001251710514120685,Eig|a_-2|v_1|stdev_1.0
757,0.0012491525178029374,Eig|a_-2|v_1|stdev_1.0
758,0.0012451009605208107,Eig|a_-2|v_1|stdev_1.0
759,0.0012369394285671204,Eig|a_-2|v_1|stdev_1.0
760,0.0012303737822723015,Eig|a_-2|v_1|stdev_1.0
761,0.0012216044338730057,Eig|a_-2|v_1|stdev_1.0
762,0.0012107647485307728,Eig|a_-2|v_1|stdev_1.0
763,0.0012077029985756104,Eig|a_-2|v_1|stdev_1.0
764,0.0012009038496618033,Eig|a_-2|v_1|stdev_1.0
765,0.0011886387675974664,Eig|a_-2|v_1|stdev_1.0
766,0.0011811532723530708,Eig|a_-2|v_1|stdev_1.0
767,0.0011769651383312884,Eig|a_-2|v_1|stdev_1.0
768,0.00116549128032983,Eig|a_-2|v_1|stdev_1.0
769,0.0011621386375812366,Eig|a_-2|v_1|stdev_1.0
770,0.001158747642637901,Eig|a_-2|v_1|stdev_1.0
771,0.0011531971774008329,Eig|a_-2|v_1|stdev_1.0
772,0.00114280217974665,Eig|a_-2|v_1|stdev_1.0
773,0.0011381729183920577,Eig|a_-2|v_1|stdev_1.0
774,0.001135594765702976,Eig|a_-2|v_1|stdev_1.0
775,0.0011292202177623839,Eig|a_-2|v_1|stdev_1.0
776,0.001122921406917909,Eig|a_-2|v_1|stdev_1.0
777,0.0011161549752700423,Eig|a_-2|v_1|stdev_1.0
778,0.0011143136597992897,Eig|a_-2|v_1|stdev_1.0
779,0.0011098837582941437,Eig|a_-2|v_1|stdev_1.0
780,0.0010955050211959396,Eig|a_-2|v_1|stdev_1.0
781,0.001087001197713521,Eig|a_-2|v_1|stdev_1.0
782,0.0010842718310849356,Eig|a_-2|v_1|stdev_1.0
783,0.0010787768222527499,Eig|a_-2|v_1|stdev_1.0
784,0.0010707730407114873,Eig|a_-2|v_1|stdev_1.0
785,0.0010665608574609525,Eig|a_-2|v_1|stdev_1.0
786,0.0010614540450020343,Eig|a_-2|v_1|stdev_1.0
787,0.001055023502192419,Eig|a_-2|v_1|stdev_1.0
788,0.001048907137471507,Eig|a_-2|v_1|stdev_1.0
789,0.0010443131112523663,Eig|a_-2|v_1|stdev_1.0
790,0.0010366240897177158,Eig|a_-2|v_1|stdev_1.0
791,0.0010323808602906066,Eig|a_-2|v_1|stdev_1.0
792,0.001027692146558037,Eig|a_-2|v_1|stdev_1.0
793,0.0010203173314018417,Eig|a_-2|v_1|stdev_1.0
794,0.0010133722464070129,Eig|a_-2|v_1|stdev_1.0
795,0.0010096833989190232,Eig|a_-2|v_1|stdev_1.0
796,0.0010049696413763204,Eig|a_-2|v_1|stdev_1.0
797,0.0009954386678796775,Eig|a_-2|v_1|stdev_1.0
798,0.0009913524604941043,Eig|a_-2|v_1|stdev_1.0
799,0.000987162538846694,Eig|a_-2|v_1|stdev_1.0
800,0.000980130385098706,Eig|a_-2|v_1|stdev_1.0
801,0.0009746937541573441,Eig|a_-2|v_1|stdev_1.0
802,0.0009698179935889117,Eig|a_-2|v_1|stdev_1.0
803,0.000961484475778961,Eig|a_-2|v_1|stdev_1.0
804,0.0009591978414580468,Eig|a_-2|v_1|stdev_1.0
805,0.0009537999282078745,Eig|a_-2|v_1|stdev_1.0
806,0.0009471259743469347,Eig|a_-2|v_1|stdev_1.0
807,0.0009406355443548505,Eig|a_-2|v_1|stdev_1.0
808,0.0009371610911750271,Eig|a_-2|v_1|stdev_1.0
809,0.0009340294430278931,Eig|a_-2|v_1|stdev_1.0
810,0.0009284487641535186,Eig|a_-2|v_1|stdev_1.0
811,0.0009178630854299617,Eig|a_-2|v_1|stdev_1.0
812,0.0009162614711184554,Eig|a_-2|v_1|stdev_1.0
813,0.000904520965166623,Eig|a_-2|v_1|stdev_1.0
814,0.0009028293403790103,Eig|a_-2|v_1|stdev_1.0
815,0.0008977573178218855,Eig|a_-2|v_1|stdev_1.0
816,0.0008939098099767448,Eig|a_-2|v_1|stdev_1.0
817,0.0008863082841308464,Eig|a_-2|v_1|stdev_1.0
818,0.0008832861604301302,Eig|a_-2|v_1|stdev_1.0
819,0.0008764638413041788,Eig|a_-2|v_1|stdev_1.0
820,0.0008710430854783229,Eig|a_-2|v_1|stdev_1.0
821,0.0008660356628832073,Eig|a_-2|v_1|stdev_1.0
822,0.0008605273383969384,Eig|a_-2|v_1|stdev_1.0
823,0.0008584021224174994,Eig|a_-2|v_1|stdev_1.0
824,0.000847503210785938,Eig|a_-2|v_1|stdev_1.0
825,0.0008447254335485306,Eig|a_-2|v_1|stdev_1.0
826,0.000839792989258294,Eig|a_-2|v_1|stdev_1.0
827,0.0008343718240088291,Eig|a_-2|v_1|stdev_1.0
828,0.0008307524381774795,Eig|a_-2|v_1|stdev_1.0
829,0.0008280921089885128,Eig|a_-2|v_1|stdev_1.0
830,0.0008203080027993039,Eig|a_-2|v_1|stdev_1.0
831,0.0008116755516558653,Eig|a_-2|v_1|stdev_1.0
832,0.000810499520574632,Eig|a_-2|v_1|stdev_1.0
833,0.0008081627948402696,Eig|a_-2|v_1|stdev_1.0
834,0.0008007697738940508,Eig|a_-2|v_1|stdev_1.0
835,0.0007954047948157203,Eig|a_-2|v_1|stdev_1.0
836,0.000792101324691925,Eig|a_-2|v_1|stdev_1.0
837,0.0007868915217709925,Eig|a_-2|v_1|stdev_1.0
838,0.0007841251280793848,Eig|a_-2|v_1|stdev_1.0
839,0.0007792460465232108,Eig|a_-2|v_1|stdev_1.0
840,0.0007740738843322947,Eig|a_-2|v_1|stdev_1.0
841,0.0007603902225875251,Eig|a_-2|v_1|stdev_1.0
842,0.0007593367965718544,Eig|a_-2|v_1|stdev_1.0
843,0.0007568594216794408,Eig|a_-2|v_1|stdev_1.0
844,0.0007518368764023459,Eig|a_-2|v_1|stdev_1.0
845,0.0007463476764539566,Eig|a_-2|v_1|stdev_1.0
846,0.0007426339890528857,Eig|a_-2|v_1|stdev_1.0
847,0.0007398242434262958,Eig|a_-2|v_1|stdev_1.0
848,0.0007351177180594596,Eig|a_-2|v_1|stdev_1.0
849,0.0007299257990418681,Eig|a_-2|v_1|stdev_1.0
850,0.0007271844140045491,Eig|a_-2|v_1|stdev_1.0
851,0.0007201002992188762,Eig|a_-2|v_1|stdev_1.0
852,0.0007169623503615854,Eig|a_-2|v_1|stdev_1.0
853,0.0007142196902514622,Eig|a_-2|v_1|stdev_1.0
854,0.0007075773063342145,Eig|a_-2|v_1|stdev_1.0
855,0.0007043542019373057,Eig|a_-2|v_1|stdev_1.0
856,0.0007027155136184244,Eig|a_-2|v_1|stdev_1.0
857,0.0006959886428187853,Eig|a_-2|v_1|stdev_1.0
858,0.000691993010929562,Eig|a_-2|v_1|stdev_1.0
859,0.0006901848169246376,Eig|a_-2|v_1|stdev_1.0
860,0.0006853689048475593,Eig|a_-2|v_1|stdev_1.0
861,0.0006825471162493681,Eig|a_-2|v_1|stdev_1.0
862,0.0006788694170333059,Eig|a_-2|v_1|stdev_1.0
863,0.0006710769020543098,Eig|a_-2|v_1|stdev_1.0
864,0.0006685640354945146,Eig|a_-2|v_1|stdev_1.0
865,0.0006675217497578632,Eig|a_-2|v_1|stdev_1.0
866,0.0006655300342120454,Eig|a_-2|v_1|stdev_1.0
867,0.0006629189391153405,Eig|a_-2|v_1|stdev_1.0
868,0.0006540301576896567,Eig|a_-2|v_1|stdev_1.0
869,0.0006508366410631804,Eig|a_-2|v_1|stdev_1.0
870,0.0006461205691654818,Eig|a_-2|v_1|stdev_1.0
871,0.0006396121096300968,Eig|a_-2|v_1|stdev_1.0
872,0.0006389512979771477,Eig|a_-2|v_1|stdev_1.0
873,0.0006294889746765861,Eig|a_-2|v_1|stdev_1.0
874,0.0006268179312765853,Eig|a_-2|v_1|stdev_1.0
875,0.0006234120065568632,Eig|a_-2|v_1|stdev_1.0
876,0.0006211060306057478,Eig|a_-2|v_1|stdev_1.0
877,0.0006093595011662605,Eig|a_-2|v_1|stdev_1.0
878,0.0006072715717697068,Eig|a_-2|v_1|stdev_1.0
879,0.0006062288673807457,Eig|a_-2|v_1|stdev_1.0
880,0.0005973503258882372,Eig|a_-2|v_1|stdev_1.0
881,0.0005943411240747697,Eig|a_-2|v_1|stdev_1.0
882,0.0005926458564814749,Eig|a_-2|v_1|stdev_1.0
883,0.0005912139149878053,Eig|a_-2|v_1|stdev_1.0
884,0.0005886121250724498,Eig|a_-2|v_1|stdev_1.0
885,0.0005818430076389026,Eig|a_-2|v_1|stdev_1.0
886,0.0005809255596445182,Eig|a_-2|v_1|stdev_1.0
887,0.0005805905887045772,Eig|a_-2|v_1|stdev_1.0
888,0.0005773225937356483,Eig|a_-2|v_1|stdev_1.0
889,0.0005673562038882365,Eig|a_-2|v_1|stdev_1.0
890,0.0005654438372528522,Eig|a_-2|v_1|stdev_1.0
891,0.0005603395589248862,Eig|a_-2|v_1|stdev_1.0
892,0.0005573480957800965,Eig|a_-2|v_1|stdev_1.0
893,0.0005543390965784247,Eig|a_-2|v_1|stdev_1.0
894,0.0005452381053314906,Eig|a_-2|v_1|stdev_1.0
895,0.000544372162004903,Eig|a_-2|v_1|stdev_1.0
896,0.0005409298711838798,Eig|a_-2|v_1|stdev_1.0
897,0.0005353536976092307,Eig|a_-2|v_1|stdev_1.0
898,0.0005337882953374927,Eig|a_-2|v_1|stdev_1.0
899,0.0005293879206797173,Eig|a_-2|v_1|stdev_1.0
900,0.0005275331315116203,Eig|a_-2|v_1|stdev_1.0
901,0.0005233196238657551,Eig|a_-2|v_1|stdev_1.0
902,0.0005197227980479307,Eig|a_-2|v_1|stdev_1.0
903,0.0005168896036721294,Eig|a_-2|v_1|stdev_1.0
904,0.0005117520286221994,Eig|a_-2|v_1|stdev_1.0
905,0.0005068625602351188,Eig|a_-2|v_1|stdev_1.0
906,0.0005046480489288023,Eig|a_-2|v_1|stdev_1.0
907,0.0004960682214039607,Eig|a_-2|v_1|stdev_1.0
908,0.0004953623774652498,Eig|a_-2|v_1|stdev_1.0
909,0.0004904970877689305,Eig|a_-2|v_1|stdev_1.0
910,0.0004871971377612085,Eig|a_-2|v_1|stdev_1.0
911,0.0004850753192150963,Eig|a_-2|v_1|stdev_1.0
912,0.0004820272128030149,Eig|a_-2|v_1|stdev_1.0
913,0.00047981755109264846,Eig|a_-2|v_1|stdev_1.0
914,0.0004750513462088715,Eig|a_-2|v_1|stdev_1.0
915,0.00047327073823535504,Eig|a_-2|v_1|stdev_1.0
916,0.0004669070247750805,Eig|a_-2|v_1|stdev_1.0
917,0.0004651147815716653,Eig|a_-2|v_1|stdev_1.0
918,0.00046426502521408657,Eig|a_-2|v_1|stdev_1.0
919,0.00045719485388790105,Eig|a_-2|v_1|stdev_1.0
920,0.00045607084334239124,Eig|a_-2|v_1|stdev_1.0
921,0.00045249344034253836,Eig|a_-2|v_1|stdev_1.0
922,0.0004515826393893613,Eig|a_-2|v_1|stdev_1.0
923,0.0004450182733415607,Eig|a_-2|v_1|stdev_1.0
924,0.00044146132431181,Eig|a_-2|v_1|stdev_1.0
925,0.00043878487789317624,Eig|a_-2|v_1|stdev_1.0
926,0.00043061429497734437,Eig|a_-2|v_1|stdev_1.0
927,0.00043048302404128454,Eig|a_-2|v_1|stdev_1.0
928,0.00042599964512040326,Eig|a_-2|v_1|stdev_1.0
929,0.0004245288468472961,Eig|a_-2|v_1|stdev_1.0
930,0.0004213108125347722,Eig|a_-2|v_1|stdev_1.0
931,0.00041861955741792184,Eig|a_-2|v_1|stdev_1.0
932,0.0004119215021379319,Eig|a_-2|v_1|stdev_1.0
933,0.00040977787400856697,Eig|a_-2|v_1|stdev_1.0
934,0.0004069567955360063,Eig|a_-2|v_1|stdev_1.0
935,0.0004025991269980233,Eig|a_-2|v_1|stdev_1.0
936,0.0004012696341973975,Eig|a_-2|v_1|stdev_1.0
937,0.0003975947334840042,Eig|a_-2|v_1|stdev_1.0
938,0.0003962516757761029,Eig|a_-2|v_1|stdev_1.0
939,0.00039181247082084223,Eig|a_-2|v_1|stdev_1.0
940,0.00038837486263610413,Eig|a_-2|v_1|stdev_1.0
941,0.0003865777348833547,Eig|a_-2|v_1|stdev_1.0
942,0.00038375239356875854,Eig|a_-2|v_1|stdev_1.0
943,0.0003779416482257162,Eig|a_-2|v_1|stdev_1.0
944,0.0003752346922206469,Eig|a_-2|v_1|stdev_1.0
945,0.0003735668292406245,Eig|a_-2|v_1|stdev_1.0
946,0.0003697493543554714,Eig|a_-2|v_1|stdev_1.0
947,0.00036293019084958843,Eig|a_-2|v_1|stdev_1.0
948,0.00036065319530441647,Eig|a_-2|v_1|stdev_1.0
949,0.0003571751018080649,Eig|a_-2|v_1|stdev_1.0
950,0.0003529351826445743,Eig|a_-2|v_1|stdev_1.0
951,0.00034963006625314454,Eig|a_-2|v_1|stdev_1.0
952,0.0003483567159394731,Eig|a_-2|v_1|stdev_1.0
953,0.0003467182396212801,Eig|a_-2|v_1|stdev_1.0
954,0.0003425596205311963,Eig|a_-2|v_1|stdev_1.0
955,0.00033916277658367026,Eig|a_-2|v_1|stdev_1.0
956,0.00033763137778301594,Eig|a_-2|v_1|stdev_1.0
957,0.000330845504982908,Eig|a_-2|v_1|stdev_1.0
958,0.0003285024294189046,Eig|a_-2|v_1|stdev_1.0
959,0.0003270868425129427,Eig|a_-2|v_1|stdev_1.0
960,0.0003210756409445707,Eig|a_-2|v_1|stdev_1.0
961,0.0003186937942080524,Eig|a_-2|v_1|stdev_1.0
962,0.0003172263476634638,Eig|a_-2|v_1|stdev_1.0
963,0.0003140618109349564,Eig|a_-2|v_1|stdev_1.0
964,0.00031055585593387126,Eig|a_-2|v_1|stdev_1.0
965,0.0003069430928307046,Eig|a_-2|v_1|stdev_1.0
966,0.00030405223768744955,Eig|a_-2|v_1|stdev_1.0
967,0.0003012587798540832,Eig|a_-2|v_1|stdev_1.0
968,0.00030058584034556535,Eig|a_-2|v_1|stdev_1.0
969,0.0002945902231204089,Eig|a_-2|v_1|stdev_1.0
970,0.00028787265230955094,Eig|a_-2|v_1|stdev_1.0
971,0.0002867837864530007,Eig|a_-2|v_1|stdev_1.0
972,0.0002860026809941078,Eig|a_-2|v_1|stdev_1.0
973,0.00028284516337106797,Eig|a_-2|v_1|stdev_1.0
974,0.0002792043001378143,Eig|a_-2|v_1|stdev_1.0
975,0.0002744087876773519,Eig|a_-2|v_1|stdev_1.0
976,0.0002712530885024568,Eig|a_-2|v_1|stdev_1.0
977,0.000264143779973843,Eig|a_-2|v_1|stdev_1.0
978,0.000263205982663468,Eig|a_-2|v_1|stdev_1.0
979,0.0002619382900906024,Eig|a_-2|v_1|stdev_1.0
980,0.00025967210550879817,Eig|a_-2|v_1|stdev_1.0
981,0.00025502812283271977,Eig|a_-2|v_1|stdev_1.0
982,0.0002530446028506718,Eig|a_-2|v_1|stdev_1.0
983,0.00024997568087102535,Eig|a_-2|v_1|stdev_1.0
984,0.00024614269930980687,Eig|a_-2|v_1|stdev_1.0
985,0.00024528392069764806,Eig|a_-2|v_1|stdev_1.0
986,0.00024280835302855657,Eig|a_-2|v_1|stdev_1.0
987,0.00023544223119861243,Eig|a_-2|v_1|stdev_1.0
988,0.0002299339535324038,Eig|a_-2|v_1|stdev_1.0
989,0.0002261038718781516,Eig|a_-2|v_1|stdev_1.0
990,0.00022470768654510493,Eig|a_-2|v_1|stdev_1.0
991,0.00022084249106188336,Eig|a_-2|v_1|stdev_1.0
992,0.00021802453641332932,Eig|a_-2|v_1|stdev_1.0
993,0.00021256815350172438,Eig|a_-2|v_1|stdev_1.0
994,0.0002070016871084388,Eig|a_-2|v_1|stdev_1.0
995,0.00020485505360067705,Eig|a_-2|v_1|stdev_1.0
996,0.00019840548055522525,Eig|a_-2|v_1|stdev_1.0
997,0.00019710415130391672,Eig|a_-2|v_1|stdev_1.0
998,0.0001930330860375766,Eig|a_-2|v_1|stdev_1.0
999,0.00018066652296112745,Eig|a_-2|v_1|stdev_1.0
1000,5.405189063843827e-29,Eig|a_-2|v_1|stdev_1.0
1,996.6806019908943,Eig|a_-2|v_10|stdev_0.1
2,325.09578323735866,Eig|a_-2|v_10|stdev_0.1
3,165.32164913988214,Eig|a_-2|v_10|stdev_0.1
4,97.40417125374292,Eig|a_-2|v_10|stdev_0.1
5,65.75998021428812,Eig|a_-2|v_10|stdev_0.1
