n,variance,layer,architecture,task,kind,source
198,467.0963,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
199,464.55832,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
200,462.88928,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
201,460.02765,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
202,459.17352,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
203,457.34988,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
204,454.3441,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
205,451.57947,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
206,449.77954,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
207,446.85458,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
208,446.34595,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
209,443.28427,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
210,441.383,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
211,439.5286,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
212,436.54724,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
213,434.29288,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
214,432.09515,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
215,429.24567,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
216,427.6087,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
217,424.96075,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
218,422.59326,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
219,421.67618,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
220,418.58612,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
221,417.57977,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
222,416.02182,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
223,412.84888,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
224,411.0003,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
225,410.386,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
226,406.9028,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
227,405.66638,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
228,403.3185,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
229,402.26746,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
230,401.03607,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
231,397.20627,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
232,395.13074,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
233,393.46158,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
234,390.423,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
235,389.71722,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
236,388.07117,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
237,385.68124,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
238,384.7651,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
239,383.51834,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
240,381.5051,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
241,380.17053,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
242,378.058,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
243,375.7462,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
244,373.1828,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
245,372.83838,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
246,371.99832,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
247,370.04303,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
248,369.26895,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
249,367.31952,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
250,365.23633,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
251,364.01703,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
252,362.1037,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
253,360.99045,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
254,358.6427,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
