n,variance,layer,architecture,task,kind,source
529,0.04521643,c2,AtlasNet,seed_0,ksize_1,pcs_NA
531,0.045032904,c2,AtlasNet,seed_0,ksize_1,pcs_NA
562,0.042094167,c2,AtlasNet,seed_0,ksize_1,pcs_NA
563,0.042028006,c2,AtlasNet,seed_0,ksize_1,pcs_NA
564,0.041918494,c2,AtlasNet,seed_0,ksize_1,pcs_NA
597,0.03915403,c2,AtlasNet,seed_0,ksize_1,pcs_NA
598,0.039095063,c2,AtlasNet,seed_0,ksize_1,pcs_NA
599,0.038961273,c2,AtlasNet,seed_0,ksize_1,pcs_NA
600,0.03886567,c2,AtlasNet,seed_0,ksize_1,pcs_NA
601,0.03876624,c2,AtlasNet,seed_0,ksize_1,pcs_NA
602,0.038719386,c2,AtlasNet,seed_0,ksize_1,pcs_NA
603,0.038583837,c2,AtlasNet,seed_0,ksize_1,pcs_NA
604,0.038570628,c2,AtlasNet,seed_0,ksize_1,pcs_NA
605,0.03841535,c2,AtlasNet,seed_0,ksize_1,pcs_NA
606,0.03833069,c2,AtlasNet,seed_0,ksize_1,pcs_NA
607,0.038257144,c2,AtlasNet,seed_0,ksize_1,pcs_NA
608,0.03813391,c2,AtlasNet,seed_0,ksize_1,pcs_NA
609,0.038005818,c2,AtlasNet,seed_0,ksize_1,pcs_NA
610,0.037957344,c2,AtlasNet,seed_0,ksize_1,pcs_NA
611,0.037877183,c2,AtlasNet,seed_0,ksize_1,pcs_NA
612,0.037780326,c2,AtlasNet,seed_0,ksize_1,pcs_NA
613,0.037707433,c2,AtlasNet,seed_0,ksize_1,pcs_NA
614,0.037665807,c2,AtlasNet,seed_0,ksize_1,pcs_NA
615,0.037582505,c2,AtlasNet,seed_0,ksize_1,pcs_NA
616,0.03754629,c2,AtlasNet,seed_0,ksize_1,pcs_NA
617,0.037454464,c2,AtlasNet,seed_0,ksize_1,pcs_NA
618,0.037383657,c2,AtlasNet,seed_0,ksize_1,pcs_NA
619,0.037301403,c2,AtlasNet,seed_0,ksize_1,pcs_NA
620,0.037206717,c2,AtlasNet,seed_0,ksize_1,pcs_NA
621,0.03702845,c2,AtlasNet,seed_0,ksize_1,pcs_NA
622,0.036951695,c2,AtlasNet,seed_0,ksize_1,pcs_NA
623,0.03685863,c2,AtlasNet,seed_0,ksize_1,pcs_NA
596,0.039191186,c2,AtlasNet,seed_0,ksize_1,pcs_NA
595,0.03923063,c2,AtlasNet,seed_0,ksize_1,pcs_NA
594,0.039338484,c2,AtlasNet,seed_0,ksize_1,pcs_NA
593,0.03938415,c2,AtlasNet,seed_0,ksize_1,pcs_NA
565,0.041897267,c2,AtlasNet,seed_0,ksize_1,pcs_NA
566,0.041806594,c2,AtlasNet,seed_0,ksize_1,pcs_NA
567,0.04172782,c2,AtlasNet,seed_0,ksize_1,pcs_NA
568,0.041633736,c2,AtlasNet,seed_0,ksize_1,pcs_NA
569,0.04144844,c2,AtlasNet,seed_0,ksize_1,pcs_NA
570,0.041327726,c2,AtlasNet,seed_0,ksize_1,pcs_NA
571,0.04130056,c2,AtlasNet,seed_0,ksize_1,pcs_NA
572,0.04116756,c2,AtlasNet,seed_0,ksize_1,pcs_NA
573,0.041100312,c2,AtlasNet,seed_0,ksize_1,pcs_NA
574,0.041049175,c2,AtlasNet,seed_0,ksize_1,pcs_NA
575,0.040931065,c2,AtlasNet,seed_0,ksize_1,pcs_NA
576,0.040894125,c2,AtlasNet,seed_0,ksize_1,pcs_NA
577,0.04082816,c2,AtlasNet,seed_0,ksize_1,pcs_NA
625,0.036659706,c2,AtlasNet,seed_0,ksize_1,pcs_NA
578,0.040751267,c2,AtlasNet,seed_0,ksize_1,pcs_NA
580,0.040647894,c2,AtlasNet,seed_0,ksize_1,pcs_NA
581,0.040473994,c2,AtlasNet,seed_0,ksize_1,pcs_NA
582,0.0403984,c2,AtlasNet,seed_0,ksize_1,pcs_NA
583,0.040288523,c2,AtlasNet,seed_0,ksize_1,pcs_NA
584,0.040204044,c2,AtlasNet,seed_0,ksize_1,pcs_NA
585,0.040016066,c2,AtlasNet,seed_0,ksize_1,pcs_NA
586,0.039973263,c2,AtlasNet,seed_0,ksize_1,pcs_NA
587,0.039927788,c2,AtlasNet,seed_0,ksize_1,pcs_NA
588,0.03989226,c2,AtlasNet,seed_0,ksize_1,pcs_NA
589,0.03984944,c2,AtlasNet,seed_0,ksize_1,pcs_NA
590,0.039678466,c2,AtlasNet,seed_0,ksize_1,pcs_NA
591,0.0395521,c2,AtlasNet,seed_0,ksize_1,pcs_NA
592,0.039517026,c2,AtlasNet,seed_0,ksize_1,pcs_NA
