variance,layer,architecture,task,kind,source,n
8.140849,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.134072,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.124358,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.108558,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.100085,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.086342,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.071041,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.051628,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.044512,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.028206,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.002383,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.998259,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.9866457,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.9677787,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.9600444,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.940346,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.9109473,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.511164,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.508105,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.491927,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.101414,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.095254,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.0746303,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.063809,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.0486283,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.041906,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.033887,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.028145,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.021507,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.002905,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.99341,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.988998,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.973336,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.9645963,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.9516068,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.9452477,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.9258347,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.9196496,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.906022,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8971186,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8920593,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8788295,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8653326,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8575716,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8484387,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8381476,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.8266983,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.114067,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.1260314,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.1371155,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.139941,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.4841437,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.470836,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.4420395,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.4301467,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.4185348,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.408921,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.395144,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.3842096,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.3710394,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.3604703,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.352555,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.339021,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.332149,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
6.7949347,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.3179436,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.2994947,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.291561,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.2767034,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.270637,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.2611036,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.231227,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.218535,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.2151356,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.1928797,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.184524,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.177577,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.1702757,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.1530757,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
7.309459,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
8.39204,c2,AtlasNet,seed_0,init_normal0.1,a+pcs_NA,
5.1058836,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
2240.1653,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.136152,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.1168375,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.10308,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.077471,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.070371,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.061838,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.056867,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.024147,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.009811,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.980079,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.968731,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.941087,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.927354,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.913433,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.904128,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.898698,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.8824215,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.868236,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.86205,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.83556,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.819885,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.815073,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.783146,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.776405,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.759596,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.756454,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.750621,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.148005,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.727121,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.15409,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.181606,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.601535,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.589066,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.574102,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.569044,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.539593,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.532794,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.515511,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.499306,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.48665,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.463014,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.457829,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.442836,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.423023,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.396803,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.383329,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.37464,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.368457,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.352742,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.344229,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.328274,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.303175,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.299265,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.271074,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.263914,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.232631,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.213832,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.190523,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.169669,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.713979,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.702195,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.681614,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.231583,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.207147,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.180518,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.176716,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.154997,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.14864,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.143281,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.135737,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.123446,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.095983,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.075573,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.068653,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.061378,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.035694,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.032781,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.013988,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.008923,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.00019,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.9806595,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.978103,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.963603,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.950076,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.9089,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.905365,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.895726,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.87257,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.854894,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.244732,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.256077,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.26875,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.28577,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.66387,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.658171,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.639345,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.6204815,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.600961,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.597857,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.581755,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.570592,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.554046,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.537304,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.527802,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.507075,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.500883,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.633056,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.478011,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.465125,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.4414015,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.428571,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.418609,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.412928,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.392013,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.380698,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.363225,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.339768,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.323357,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.319903,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.306832,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.296498,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
9.467295,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.829447,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.634221,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.670684,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.104887,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.081407,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.074041,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.06445,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.046949,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.032124,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.013989,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.99907,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.98765,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.963507,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.954108,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.930753,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.930466,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.908349,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.897936,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.868549,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.846369,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.839212,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.814502,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.808661,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.797533,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.784943,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.763944,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.761166,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.754843,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.722794,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.688624,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.132702,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.683724,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.143734,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.175083,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.670591,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.656166,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.634006,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.625201,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.60889,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.573809,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.556856,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.5518875,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.531276,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.497399,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.486409,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.481536,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.46345,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.444755,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.415115,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.398452,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.371978,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.346438,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.340622,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.313872,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.297551,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.292687,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.257571,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.243266,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.2369795,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.214363,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.179999,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.158447,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.665347,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.647454,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.628899,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.079895,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.056426,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.05406,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.0371065,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.024769,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.01636,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.984022,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.974301,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.955983,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.9500885,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.930155,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.912746,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.898688,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.892997,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.875973,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.852578,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.837563,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.822481,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.807124,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.792697,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.783549,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.766125,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.743419,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.723386,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.713484,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.6827545,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.68056,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.099195,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.121461,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.141819,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.147521,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.601016,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.585391,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.568974,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.555545,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.54296,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.507988,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.4975395,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.477633,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.455642,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.440845,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.430162,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.410458,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.403098,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
10.645509,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.375647,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.36166,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.312567,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.29993,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.292206,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.286531,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.267729,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.252547,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.247071,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.229742,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.209875,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.202774,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.17777,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.176462,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
11.366011,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
12.688794,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.818421,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
8.792164,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.6465373,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.6408515,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.6206403,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.6055307,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.5967474,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.580337,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.5781546,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.565942,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.55868,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.5303884,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.5056777,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.4995465,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.4917,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.4756107,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.4626584,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.4407783,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.4099846,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.3972974,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.383105,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.3732705,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.3638606,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.345736,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.3347363,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.327186,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.316767,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.306694,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.2799153,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.662007,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.271374,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.679734,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
6.7099867,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
7.0900936,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
7.071718,c2,AtlasNet,seed_0,init_normal0.15,a+pcs_NA,
