layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer3.1.relu,456.20392389348757,604.0,0.5376862986097591,ResNet50,Object Classification,Supervised,PyTorch
layer3.2.relu,513.6216861664515,613.0,0.509066569132578,ResNet50,Object Classification,Supervised,PyTorch
layer3.3.relu,484.75014991151926,617.0,0.5196066512014097,ResNet50,Object Classification,Supervised,PyTorch
layer3.4.relu,487.63036860466383,624.0,0.5150354333515377,ResNet50,Object Classification,Supervised,PyTorch
layer3.5.relu,502.6424088101635,637.0,0.491280303377785,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x0,7.232506276944713,91.0,1.2159235203764662,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x1,92.75617284207944,252.0,1.00930154488862,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x2,114.82720467434547,271.0,0.9780530648764466,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x3,120.42835742784632,273.0,0.9701093722638623,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x4,119.27032628580409,272.0,0.9719320391340643,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x5,109.61844434753132,267.0,0.9837627742712937,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position0x6,45.107805171108474,180.0,1.105237996517696,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x0,92.61092639933356,256.0,1.0057160049193241,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x1,153.82510870760734,326.0,0.9134952277730417,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x2,153.3953654656071,335.0,0.9015518412303934,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x3,146.92563556326002,331.0,0.9070772996775313,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x4,154.0018388455021,336.0,0.9009246460116004,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x5,155.78591048218453,333.0,0.9033202025152599,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position1x6,133.83084736243995,283.0,0.9496499683563411,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x0,133.12760566461876,287.0,0.946587955993888,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x1,168.38403139105307,347.0,0.887546297705849,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x2,166.8232338503815,356.0,0.8829535779487138,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x3,160.60931848137537,351.0,0.8913305880877216,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x4,163.8530531524306,354.0,0.8880010476824681,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x5,170.88343037927734,357.0,0.8798159001000807,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position2x6,157.3019431546363,315.0,0.912291946513679,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x0,138.34316955805843,291.0,0.9419334565629611,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x1,182.72271475608702,361.0,0.8733271874656772,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x2,185.00781004306353,373.0,0.8697702455066397,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x3,168.90756489283206,359.0,0.8873566475485438,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x4,180.04703988247167,368.0,0.8753020202693518,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x5,187.37319885025005,371.0,0.8662715583652791,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position3x6,163.56593934281568,323.0,0.9041135648737382,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x0,139.35939030610305,292.0,0.9412712417574504,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x1,183.50144545439008,361.0,0.8737107256620502,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x2,190.66489973425124,374.0,0.8651645769150744,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x3,185.60587883043152,371.0,0.8708799266516031,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x4,189.62494175139858,374.0,0.8666706652665908,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x5,191.28963913141172,375.0,0.8645903984965836,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position4x6,164.54324960436674,325.0,0.9015946355706558,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x0,135.32294800321316,286.0,0.9494087005395331,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x1,173.20432165505204,348.0,0.8874217570548282,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x2,182.99786945995365,362.0,0.8752163550955593,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x3,184.91677441103582,362.0,0.8737124119786119,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x4,186.62947521029335,364.0,0.8709797664712642,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x5,182.31190893035813,359.0,0.8756461271934828,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position5x6,155.6886942565574,314.0,0.9134650808871186,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x0,91.15475615734044,217.0,1.0403219942859896,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x1,138.02607248654786,294.0,0.9471191815019787,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x2,152.43055296963112,311.0,0.9246793479611924,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x3,157.09383509050355,315.0,0.9139292312833742,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x4,156.1912371133024,314.0,0.9158828154228613,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x5,146.1500670891222,307.0,0.9322754207117566,ResNet50,Object Classification,Supervised,PyTorch
layer4.0.relu.position6x6,104.48961361277567,240.0,1.0087115027525588,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x0,9.862290892404552,123.0,1.157475731151424,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x1,99.94293423706138,250.0,1.0035533538127694,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x2,120.32851753178856,264.0,0.9682933630249373,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x3,127.3046745469737,267.0,0.958219801208676,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x4,124.61283816971323,266.0,0.9626980125400417,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x5,109.3477916449541,256.0,0.9843275022441584,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position0x6,61.822034948351906,200.0,1.0814601170055769,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x0,95.53213639040509,250.0,1.0256765916735113,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x1,137.01885317091177,300.0,0.9388721834117231,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x2,153.54376180321808,308.0,0.9071159829834812,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x3,151.94863276118895,308.0,0.9043938239260519,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x4,154.4908141932915,309.0,0.9025368967866493,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x5,149.4748038143796,306.0,0.9172481894303323,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position1x6,119.70209368525356,268.0,0.970436932278738,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x0,125.70436000392819,274.0,0.9730498466187626,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x1,164.9324939321952,320.0,0.9017490428826899,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x2,172.06358816891915,324.0,0.8816245247506831,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x3,163.74517622269548,318.0,0.8882937341893771,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x4,168.93789651140332,322.0,0.8811565177937909,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x5,176.43751793581222,331.0,0.881507257167447,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position2x6,146.78114067003125,297.0,0.9263403231371338,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x0,133.88805992846937,281.0,0.9632852302637399,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x1,182.8749854140193,334.0,0.8807030927758713,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x2,188.50298607011194,338.0,0.865936551927401,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x3,173.09787483913618,327.0,0.881035682436085,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x4,182.78269181183742,335.0,0.8704064224384563,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x5,194.3117216809076,345.0,0.8617003835401696,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position3x6,159.23582173287397,309.0,0.9084337488120736,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x0,134.33975244428905,282.0,0.9636719551539484,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x1,181.23287040369226,335.0,0.8838878166823303,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x2,192.7386185994401,342.0,0.8660093820094608,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x3,185.42285890383192,338.0,0.8700938764858119,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x4,190.5551802091549,341.0,0.8646705628888158,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x5,195.15376585935002,348.0,0.8617261510345817,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position4x6,158.74730658753793,311.0,0.907885256387749,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x0,124.11286741768527,274.0,0.975400686993492,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x1,162.24633850435185,323.0,0.9053857424508457,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x2,181.1840175678654,337.0,0.8814115001591287,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x3,184.61224741147137,339.0,0.8749776863654545,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x4,185.74495032631603,340.0,0.8725617393645583,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x5,176.48306294047575,336.0,0.88319776397345,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position5x6,144.1055087667207,298.0,0.9264317886012421,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x0,94.57530607974014,226.0,1.0356718002489962,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x1,126.21590926975058,279.0,0.9567589513358558,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x2,144.67256954206962,295.0,0.9254158945585391,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x3,151.5522159960802,301.0,0.9160284264394364,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x4,149.89233196233653,300.0,0.9180299125223934,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x5,135.3269118356991,289.0,0.9389553124135577,ResNet50,Object Classification,Supervised,PyTorch
layer4.1.relu.position6x6,102.99217870912143,239.0,1.0118914876027831,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position0x0,25.512452011340947,170.0,1.1353591726164103,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position0x1,72.75646453261695,214.0,1.030011301197881,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position0x2,73.87960623223381,204.0,1.0079464328043644,ResNet50,Object Classification,Supervised,PyTorch
